sample,image_path,mask_path,softness_score,width_q50,width_q90,mean_reliability,reliable_profiles,candidate_profiles,valid_profile_ratio,group
762302s-960,data/SBU-shadow/SBU-Test/ShadowImages/762302s-960.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/762302s-960.png,12.856813243373855,4.123749225279404,19.407255866737867,0.19767900693233423,138,228,0.6052631578947368,middle
IMG_8180,data/SBU-shadow/SBU-Test/ShadowImages/IMG_8180.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/IMG_8180.png,12.834491727533985,6.898834181840789,19.368104294874893,0.20488382367008473,166,228,0.7280701754385965,middle
275452_original,data/SBU-shadow/SBU-Test/ShadowImages/275452_original.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/275452_original.png,12.798557459290139,3.1985157797146453,22.907284165508408,0.21133589233130318,288,616,0.4675324675324675,middle
Corbis-OR005180,data/SBU-shadow/SBU-Test/ShadowImages/Corbis-OR005180.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/Corbis-OR005180.png,12.791268740270738,7.0918635304442255,21.805527697901585,0.20665725725859524,285,399,0.7142857142857143,middle
0,data/SBU-shadow/SBU-Test/ShadowImages/0.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/0.png,12.7687297394058,6.437356857895213,16.99845158335874,0.21009322893070548,114,133,0.8571428571428571,middle
ralten,data/SBU-shadow/SBU-Test/ShadowImages/ralten.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/ralten.png,12.755437955480847,6.97791347725402,16.446108789355474,0.19787485664440918,72,119,0.6050420168067226,middle
h107_1,data/SBU-shadow/SBU-Test/ShadowImages/h107_1.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/h107_1.png,12.73805237512575,3.753510603317002,20.421853943564127,0.15997281730800855,94,141,0.6666666666666666,middle
NELER_YAAANDI38,data/SBU-shadow/SBU-Test/ShadowImages/NELER_YAAANDI38.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/NELER_YAAANDI38.png,12.731429885785019,5.110918397486429,16.820341105725202,0.1873763490969745,130,214,0.6074766355140186,middle
h41_2,data/SBU-shadow/SBU-Test/ShadowImages/h41_2.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/h41_2.png,12.699054250655927,7.608987546693512,14.296734362723184,0.2903978727150695,91,98,0.9285714285714286,middle
136,data/SBU-shadow/SBU-Test/ShadowImages/136.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/136.png,12.680618987779113,2.6569555242664835,22.871275614714484,0.18478999020376868,371,713,0.520336605890603,middle
shadow+1,data/SBU-shadow/SBU-Test/ShadowImages/shadow+1.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/shadow+1.png,12.6626760205974,10.49932744057142,15.134448426402212,0.3540317891141361,272,288,0.9444444444444444,middle
1B012110_083,data/SBU-shadow/SBU-Test/ShadowImages/1B012110_083.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/1B012110_083.png,12.65745375546813,4.471591356749283,18.59164274424175,0.11055864616892892,318,595,0.534453781512605,middle
Serena-Williams-in-custom-Nikes,data/SBU-shadow/SBU-Test/ShadowImages/Serena-Williams-in-custom-Nikes.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/Serena-Williams-in-custom-Nikes.png,12.634276452195277,5.984443102721215,20.04045085132712,0.06106583974926041,49,97,0.5051546391752577,middle
golden-quest-discovery-trail-sign,data/SBU-shadow/SBU-Test/ShadowImages/golden-quest-discovery-trail-sign.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/golden-quest-discovery-trail-sign.png,12.61433514112047,4.606302368158554,17.59375152114711,0.22400550151523194,189,291,0.6494845360824743,middle
1537659aba1696,data/SBU-shadow/SBU-Test/ShadowImages/1537659aba1696.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/1537659aba1696.png,12.543564234302035,5.184302847931058,18.607267480369195,0.21546217807304832,326,471,0.692144373673036,middle
uk_vehicles.10752.1,data/SBU-shadow/SBU-Test/ShadowImages/uk_vehicles.10752.1.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/uk_vehicles.10752.1.png,12.509976073098782,4.880426656084389,17.873296531304824,0.12320517690235039,152,259,0.5868725868725869,middle
COCO_train2014_000000055298,data/SBU-shadow/SBU-Test/ShadowImages/COCO_train2014_000000055298.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/COCO_train2014_000000055298.png,12.50312526544938,4.200753081617764,17.565463206850776,0.21965731731853128,253,451,0.5609756097560976,middle
snovwafwq,data/SBU-shadow/SBU-Test/ShadowImages/snovwafwq.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/snovwafwq.png,12.405936355488912,8.12767208342517,14.732541893410524,0.293982349390137,138,152,0.9078947368421053,middle
caf3f4012fa7a55aba90d19313a48f9d,data/SBU-shadow/SBU-Test/ShadowImages/caf3f4012fa7a55aba90d19313a48f9d.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/caf3f4012fa7a55aba90d19313a48f9d.png,12.402537845046526,6.473555898295233,19.41009848208053,0.13395289367088675,437,620,0.7048387096774194,middle
COCO_train2014_000000290969,data/SBU-shadow/SBU-Test/ShadowImages/COCO_train2014_000000290969.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/COCO_train2014_000000290969.png,12.365703544831131,6.941271846146787,16.84202965663694,0.29491732382473673,377,648,0.5817901234567902,middle
onbrickwall,data/SBU-shadow/SBU-Test/ShadowImages/onbrickwall.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/onbrickwall.png,12.318292026361927,3.6830652034155666,17.72116801343495,0.11357089372770147,91,176,0.5170454545454546,middle
4066360461_afd7fa30b6_z,data/SBU-shadow/SBU-Test/ShadowImages/4066360461_afd7fa30b6_z.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/4066360461_afd7fa30b6_z.png,12.30536085604475,5.560489247235555,19.346968491579826,0.31922504470572827,535,977,0.5475946775844421,middle
89af18as-960,data/SBU-shadow/SBU-Test/ShadowImages/89af18as-960.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/89af18as-960.png,12.255836557608712,8.17458565795542,17.37503848407301,0.38186478479779035,195,255,0.7647058823529411,middle
h37_1,data/SBU-shadow/SBU-Test/ShadowImages/h37_1.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/h37_1.png,12.24861370634073,8.590605540314218,16.048806048746926,0.07202557463678619,98,111,0.8828828828828829,middle
pictures_nyc_spring_park_shadows,data/SBU-shadow/SBU-Test/ShadowImages/pictures_nyc_spring_park_shadows.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/pictures_nyc_spring_park_shadows.png,12.20449119149814,7.326619226923778,17.42050278035004,0.18384068092863243,240,338,0.7100591715976331,middle
suzuki-xl7-luxury-08,data/SBU-shadow/SBU-Test/ShadowImages/suzuki-xl7-luxury-08.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/suzuki-xl7-luxury-08.png,12.198253326072294,5.4168438423041145,15.313807135378834,0.14743816233925772,165,249,0.6626506024096386,middle
COCO_train2014_000000054849,data/SBU-shadow/SBU-Test/ShadowImages/COCO_train2014_000000054849.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/COCO_train2014_000000054849.png,12.188955813203423,2.107495021392234,18.661942015598807,0.15975221186447158,51,100,0.51,middle
abc_nadal_070606_ssh,data/SBU-shadow/SBU-Test/ShadowImages/abc_nadal_070606_ssh.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/abc_nadal_070606_ssh.png,12.163861843733851,4.075065831844585,16.20206144654353,0.09973034881404601,40,76,0.5263157894736842,middle
snow006,data/SBU-shadow/SBU-Test/ShadowImages/snow006.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/snow006.png,12.159097211959692,7.337282996867209,16.861273005483643,0.34567893836979885,112,147,0.7619047619047619,middle
top-golf-wallpapers1,data/SBU-shadow/SBU-Test/ShadowImages/top-golf-wallpapers1.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/top-golf-wallpapers1.png,12.15530505759487,6.693219323854536,20.659821965195462,0.10469163660069411,91,174,0.5229885057471264,middle
HarleyQuin_Shadow-1024x768crty,data/SBU-shadow/SBU-Test/ShadowImages/HarleyQuin_Shadow-1024x768crty.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/HarleyQuin_Shadow-1024x768crty.png,12.121951468198233,5.061440372552843,17.268084997188087,0.12245667613679151,127,216,0.5879629629629629,middle
DerekMillercupofcopy-e1364567004145,data/SBU-shadow/SBU-Test/ShadowImages/DerekMillercupofcopy-e1364567004145.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/DerekMillercupofcopy-e1364567004145.png,12.10915866906673,3.230933231680025,17.249013381161532,0.19227414870672482,110,128,0.859375,middle
h55_1,data/SBU-shadow/SBU-Test/ShadowImages/h55_1.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/h55_1.png,12.106222726739244,8.649685631507435,15.801094398456385,0.10580007862826844,106,112,0.9464285714285714,middle
COCO_train2014_000000493880,data/SBU-shadow/SBU-Test/ShadowImages/COCO_train2014_000000493880.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/COCO_train2014_000000493880.png,12.083619632264558,3.9643650860759245,19.498951095191806,0.0731878982404394,71,121,0.5867768595041323,middle
h_51890412,data/SBU-shadow/SBU-Test/ShadowImages/h_51890412.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/h_51890412.png,12.067856054476467,5.2551722537319945,21.05447749375341,0.11926159167624599,85,146,0.5821917808219178,middle
h61_3,data/SBU-shadow/SBU-Test/ShadowImages/h61_3.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/h61_3.png,12.038701224022537,8.217235010044329,16.306920786733947,0.22545178265638383,85,96,0.8854166666666666,middle
Enjoy-a-round-of-Golf-at-the-Black-River-Resort-or-White-Eurovalley-Gold-Park,data/SBU-shadow/SBU-Test/ShadowImages/Enjoy-a-round-of-Golf-at-the-Black-River-Resort-or-White-Eurovalley-Gold-Park.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/Enjoy-a-round-of-Golf-at-the-Black-River-Resort-or-White-Eurovalley-Gold-Park.png,12.012676438845233,8.780067111307519,18.186453495505067,0.10783662401780349,118,179,0.659217877094972,middle
1910235_552929577624_730_n,data/SBU-shadow/SBU-Test/ShadowImages/1910235_552929577624_730_n.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/1910235_552929577624_730_n.png,11.991857413612285,5.618494307080469,19.81560614604581,0.06088638721836436,88,211,0.41706161137440756,middle
697391te,data/SBU-shadow/SBU-Test/ShadowImages/697391te.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/697391te.png,11.976018358433942,4.846654519552407,18.0497717642835,0.2175515143871213,263,372,0.706989247311828,middle
snow002,data/SBU-shadow/SBU-Test/ShadowImages/snow002.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/snow002.png,11.96991776797536,5.765474791398835,16.416448287882083,0.26985038588387944,275,334,0.8233532934131736,middle
industry-ti-cycles-solid-bike-lifestyle-sequence-7te,data/SBU-shadow/SBU-Test/ShadowImages/industry-ti-cycles-solid-bike-lifestyle-sequence-7te.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/industry-ti-cycles-solid-bike-lifestyle-sequence-7te.png,11.957656794143698,8.922597514820936,15.026555142624748,0.21979715038270442,211,262,0.8053435114503816,middle
DSC_0256,data/SBU-shadow/SBU-Test/ShadowImages/DSC_0256.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/DSC_0256.png,11.901911180812453,4.4098344765275215,16.804265161626414,0.20783556257628427,223,319,0.6990595611285266,middle
pc292050,data/SBU-shadow/SBU-Test/ShadowImages/pc292050.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/pc292050.png,11.873967764592441,4.089013205343814,15.669763690221696,0.1952978655484223,218,309,0.7055016181229773,middle
screw-rusty-wood-old-weathered,data/SBU-shadow/SBU-Test/ShadowImages/screw-rusty-wood-old-weathered.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/screw-rusty-wood-old-weathered.png,11.872139701697385,2.6482445505713654,16.47854512779001,0.15229914683506993,56,144,0.3888888888888889,middle
h61_1,data/SBU-shadow/SBU-Test/ShadowImages/h61_1.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/h61_1.png,11.86370950017349,9.9165468713811,14.337368124924222,0.18018582293499943,62,65,0.9538461538461539,middle
big_b3ea63ed1,data/SBU-shadow/SBU-Test/ShadowImages/big_b3ea63ed1.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/big_b3ea63ed1.png,11.857131568655145,4.703812850266257,14.548202073058633,0.17470686621716963,238,331,0.7190332326283988,middle
132774691_9dd50d6ce4_z,data/SBU-shadow/SBU-Test/ShadowImages/132774691_9dd50d6ce4_z.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/132774691_9dd50d6ce4_z.png,11.84841160876147,5.3941239216130885,16.952976775392166,0.21204265819222495,197,267,0.7378277153558053,middle
h32_1,data/SBU-shadow/SBU-Test/ShadowImages/h32_1.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/h32_1.png,11.84227565328096,6.97645749591666,16.53070955705714,0.2126001599517218,120,135,0.8888888888888888,middle
shadow_sm,data/SBU-shadow/SBU-Test/ShadowImages/shadow_sm.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/shadow_sm.png,11.836764970221594,9.066831251793255,14.92714691847032,0.35325536282878534,153,162,0.9444444444444444,middle
AB-Heart-shadows,data/SBU-shadow/SBU-Test/ShadowImages/AB-Heart-shadows.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/AB-Heart-shadows.png,11.813583425387954,5.444174266834905,18.54577838892793,0.13785130937860532,226,420,0.5380952380952381,middle
COCO_train2014_000000208850,data/SBU-shadow/SBU-Test/ShadowImages/COCO_train2014_000000208850.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/COCO_train2014_000000208850.png,11.795766836409747,2.795252098089325,17.646525788462725,0.11214939085520016,294,533,0.551594746716698,middle
DSC_2832,data/SBU-shadow/SBU-Test/ShadowImages/DSC_2832.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/DSC_2832.png,11.792621078743384,6.359427217302003,17.96843518708646,0.26492785353397486,440,546,0.8058608058608059,middle
plitnyak-plitnyak_r-k_1-3-5,data/SBU-shadow/SBU-Test/ShadowImages/plitnyak-plitnyak_r-k_1-3-5.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/plitnyak-plitnyak_r-k_1-3-5.png,11.766800592229787,3.317528745490667,18.596957428784087,0.20682891921987284,236,402,0.5870646766169154,middle
bmb2lrg,data/SBU-shadow/SBU-Test/ShadowImages/bmb2lrg.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/bmb2lrg.png,11.756556636712464,2.5044400969384153,21.050860122260854,0.1543262062644261,338,740,0.45675675675675675,middle
snow016,data/SBU-shadow/SBU-Test/ShadowImages/snow016.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/snow016.png,11.752739697697258,6.689866076561799,17.69331667193034,0.216399287569288,186,233,0.7982832618025751,middle
f9ec164093c4ec1623906b7096aeead7,data/SBU-shadow/SBU-Test/ShadowImages/f9ec164093c4ec1623906b7096aeead7.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/f9ec164093c4ec1623906b7096aeead7.png,11.722896874534362,9.771984686460154,15.97684354292121,0.22000515646767269,98,102,0.9607843137254902,middle
2015_US_Open_Tennis_-_Qualies_-_Mayo_Hibi_(JPN)_def._Edina_Gallovits-Hall_(USA)_(20947526112),data/SBU-shadow/SBU-Test/ShadowImages/2015_US_Open_Tennis_-_Qualies_-_Mayo_Hibi_(JPN)_def._Edina_Gallovits-Hall_(USA)_(20947526112).jpg,data/SBU-shadow/SBU-Test/ShadowMasks/2015_US_Open_Tennis_-_Qualies_-_Mayo_Hibi_(JPN)_def._Edina_Gallovits-Hall_(USA)_(20947526112).png,11.708312049281345,2.7965762863643793,12.889744495787202,0.1579049516431227,98,152,0.6447368421052632,middle
fighting-pigs,data/SBU-shadow/SBU-Test/ShadowImages/fighting-pigs.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/fighting-pigs.png,11.695489026009323,6.067681708879309,19.78096625584812,0.2847212554552159,289,403,0.71712158808933,middle
img-20140224105157-289,data/SBU-shadow/SBU-Test/ShadowImages/img-20140224105157-289.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/img-20140224105157-289.png,11.654149945224216,4.076039885924852,14.163847177412084,0.26236343821528085,78,81,0.9629629629629629,middle
DSC_3811-Sunlight-shadow-Cathedral-Wash-Marble-Canyon-near-Lees-Ferry-Arizona-USA,data/SBU-shadow/SBU-Test/ShadowImages/DSC_3811-Sunlight-shadow-Cathedral-Wash-Marble-Canyon-near-Lees-Ferry-Arizona-USA.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/DSC_3811-Sunlight-shadow-Cathedral-Wash-Marble-Canyon-near-Lees-Ferry-Arizona-USA.png,11.621923488014986,4.776543148067571,19.926896761503887,0.16920841470706005,364,819,0.4444444444444444,middle
7fcd048s-960,data/SBU-shadow/SBU-Test/ShadowImages/7fcd048s-960.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/7fcd048s-960.png,11.601836856442915,7.0018816419663095,15.212492688316244,0.2133091338577418,107,147,0.7278911564625851,middle
brick-wall-split-face-close,data/SBU-shadow/SBU-Test/ShadowImages/brick-wall-split-face-close.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/brick-wall-split-face-close.png,11.600487447001466,3.8532080300269405,16.816974172942384,0.17588065425101296,58,60,0.9666666666666667,middle
y_ee390791,data/SBU-shadow/SBU-Test/ShadowImages/y_ee390791.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/y_ee390791.png,11.573727264092316,4.710017452338629,17.406866930996024,0.13923349005926866,116,209,0.5550239234449761,middle
338398251_04f8821e2e_z,data/SBU-shadow/SBU-Test/ShadowImages/338398251_04f8821e2e_z.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/338398251_04f8821e2e_z.png,11.572231849341398,7.590045017339738,15.19733464543328,0.25777024970661094,174,250,0.696,middle
IMG_3939te,data/SBU-shadow/SBU-Test/ShadowImages/IMG_3939te.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/IMG_3939te.png,11.568560864386136,8.781594692250208,14.955343705424415,0.14462829679807168,53,55,0.9636363636363636,middle
DSC_0498-Lengthening-limbs-Tomlinson-Theater-Temple-University-Philadelphia-Pennsylvania-USA-940x612,data/SBU-shadow/SBU-Test/ShadowImages/DSC_0498-Lengthening-limbs-Tomlinson-Theater-Temple-University-Philadelphia-Pennsylvania-USA-940x612.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/DSC_0498-Lengthening-limbs-Tomlinson-Theater-Temple-University-Philadelphia-Pennsylvania-USA-940x612.png,11.518618705778819,3.117089091677033,22.777113587134572,0.08859444709995307,386,1001,0.3856143856143856,middle
h16_1,data/SBU-shadow/SBU-Test/ShadowImages/h16_1.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/h16_1.png,11.515572078402153,7.95355911339947,14.389597702006412,0.15589008863257414,111,131,0.8473282442748091,middle
mt_saint_helens_winter-84,data/SBU-shadow/SBU-Test/ShadowImages/mt_saint_helens_winter-84.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/mt_saint_helens_winter-84.png,11.48990550360985,9.058132464496504,15.284023560712107,0.21364988612679195,460,611,0.7528641571194763,middle
s_synagogue_outdoor_synagogue_000122,data/SBU-shadow/SBU-Test/ShadowImages/s_synagogue_outdoor_synagogue_000122.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/s_synagogue_outdoor_synagogue_000122.png,11.472845486950535,6.3152153378250455,15.103869367480167,0.13018132046240502,125,224,0.5580357142857143,middle
nXmciBSn3PI,data/SBU-shadow/SBU-Test/ShadowImages/nXmciBSn3PI.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/nXmciBSn3PI.png,11.441203216443505,5.312496293060121,17.789921936950464,0.18515649508067195,191,312,0.6121794871794872,middle
b11d352032ce224ad15a84ce844cc437,data/SBU-shadow/SBU-Test/ShadowImages/b11d352032ce224ad15a84ce844cc437.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/b11d352032ce224ad15a84ce844cc437.png,11.415175544802686,2.668728127746188,15.685149702438336,0.4180054710957334,208,269,0.7732342007434945,middle
IMGP2024,data/SBU-shadow/SBU-Test/ShadowImages/IMGP2024.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/IMGP2024.png,11.403691823136116,2.8475119325234886,20.28098035434531,0.10513375674786474,105,292,0.3595890410958904,middle
2239252te,data/SBU-shadow/SBU-Test/ShadowImages/2239252te.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/2239252te.png,11.40120869880493,3.604551505142193,22.050827349824015,0.15588401564533347,413,753,0.548472775564409,middle
iceshantywhole_n2lscv,data/SBU-shadow/SBU-Test/ShadowImages/iceshantywhole_n2lscv.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/iceshantywhole_n2lscv.png,11.39418368421837,5.956154876790818,17.86335008534004,0.17537950550743925,58,76,0.7631578947368421,middle
h57_2,data/SBU-shadow/SBU-Test/ShadowImages/h57_2.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/h57_2.png,11.389004252718752,5.954608352395795,19.851146949899857,0.14871696559017883,76,99,0.7676767676767676,middle
h51_2,data/SBU-shadow/SBU-Test/ShadowImages/h51_2.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/h51_2.png,11.377850833216725,5.6846542430755145,16.265835611065164,0.180173888780354,70,70,1.0,middle
lindsay-arnold-dancing-with-the-stars-celebs_3536513,data/SBU-shadow/SBU-Test/ShadowImages/lindsay-arnold-dancing-with-the-stars-celebs_3536513.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/lindsay-arnold-dancing-with-the-stars-celebs_3536513.png,11.318132742449599,3.6219068441312645,16.016046923821015,0.2642989835184097,183,270,0.6777777777777778,middle
snow026,data/SBU-shadow/SBU-Test/ShadowImages/snow026.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/snow026.png,11.310607932591019,5.640738093254416,15.941317740621857,0.23061025833475937,103,107,0.9626168224299065,middle
0a,data/SBU-shadow/SBU-Test/ShadowImages/0a.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/0a.png,11.247795976184879,8.48398601633922,16.0995050260248,0.3456937998252836,84,88,0.9545454545454546,middle
IMG_4394te,data/SBU-shadow/SBU-Test/ShadowImages/IMG_4394te.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/IMG_4394te.png,11.23774518697368,6.183216311630625,19.08069103060236,0.27733419945657567,75,147,0.5102040816326531,middle
rusCastle,data/SBU-shadow/SBU-Test/ShadowImages/rusCastle.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/rusCastle.png,11.20865930995984,4.645574981594777,17.212175878366192,0.3018612627990887,443,626,0.707667731629393,middle
TwinPkSki-12-14-036,data/SBU-shadow/SBU-Test/ShadowImages/TwinPkSki-12-14-036.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/TwinPkSki-12-14-036.png,11.191896949795694,7.746685280789862,16.908712756557634,0.20666509803374525,93,138,0.6739130434782609,middle
h19_1,data/SBU-shadow/SBU-Test/ShadowImages/h19_1.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/h19_1.png,11.113519077186629,10.541823024104145,13.66341732810752,0.1401432013866365,135,158,0.8544303797468354,middle
industrialniy-parket_2001_12,data/SBU-shadow/SBU-Test/ShadowImages/industrialniy-parket_2001_12.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/industrialniy-parket_2001_12.png,11.044246388626718,7.314467301194559,14.566760851650624,0.2221941437343277,281,295,0.9525423728813559,middle
398,data/SBU-shadow/SBU-Test/ShadowImages/398.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/398.png,10.988280370337371,6.0354312466925055,14.392776645648034,0.26401189515953283,201,264,0.7613636363636364,middle
dsc_1149,data/SBU-shadow/SBU-Test/ShadowImages/dsc_1149.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/dsc_1149.png,10.963349613362144,9.026912598950894,14.707118762756298,0.2884757417670106,89,102,0.8725490196078431,middle
h54_2,data/SBU-shadow/SBU-Test/ShadowImages/h54_2.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/h54_2.png,10.920914359711212,8.907700792789235,18.008350362212767,0.12334289236695227,108,135,0.8,middle
m3xswdah0mvsmqy4qmxbq9k8t5i,data/SBU-shadow/SBU-Test/ShadowImages/m3xswdah0mvsmqy4qmxbq9k8t5i.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/m3xswdah0mvsmqy4qmxbq9k8t5i.png,10.91551567269662,7.401421077835294,14.02757870379278,0.14164536488421925,125,149,0.8389261744966443,middle
o_5433,data/SBU-shadow/SBU-Test/ShadowImages/o_5433.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/o_5433.png,10.911518610575177,8.64699651983735,14.209477418709866,0.48594321128283796,92,92,1.0,middle
dsc00652,data/SBU-shadow/SBU-Test/ShadowImages/dsc00652.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/dsc00652.png,10.881740985718151,5.525557763439559,16.908119292798112,0.2998245972349088,262,327,0.8012232415902141,middle
h39_2,data/SBU-shadow/SBU-Test/ShadowImages/h39_2.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/h39_2.png,10.879452731262404,7.329385557378422,15.130811065422108,0.02831069825035042,91,152,0.5986842105263158,middle
grass-track,data/SBU-shadow/SBU-Test/ShadowImages/grass-track.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/grass-track.png,10.830435711963421,3.756612514094831,20.04056076268782,0.2032579289435934,94,150,0.6266666666666667,middle
h58_2,data/SBU-shadow/SBU-Test/ShadowImages/h58_2.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/h58_2.png,10.829269970567964,5.980612192966428,18.122614424002748,0.15695194207626104,167,237,0.7046413502109705,middle
pintura1,data/SBU-shadow/SBU-Test/ShadowImages/pintura1.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/pintura1.png,10.796280945106785,6.03304416605695,13.9232853948603,0.10362822478723502,160,526,0.3041825095057034,middle
a_aircraft_carrier_aircraft_carrier_47,data/SBU-shadow/SBU-Test/ShadowImages/a_aircraft_carrier_aircraft_carrier_47.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/a_aircraft_carrier_aircraft_carrier_47.png,10.770643141796716,5.315388481204984,19.424026793870656,0.3274857178891024,121,249,0.4859437751004016,middle
Kapadokya turu 002,data/SBU-shadow/SBU-Test/ShadowImages/Kapadokya turu 002.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/Kapadokya turu 002.png,10.728157969214935,6.064111016558675,15.660227779391798,0.25279146352859533,105,114,0.9210526315789473,middle
98386-prodaetsa-srupovert-lobzik-i-slifmasinka-0,data/SBU-shadow/SBU-Test/ShadowImages/98386-prodaetsa-srupovert-lobzik-i-slifmasinka-0.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/98386-prodaetsa-srupovert-lobzik-i-slifmasinka-0.png,10.723352471495714,7.0023434719737825,15.046209388650395,0.2743456542024776,447,571,0.7828371278458844,middle
e19,data/SBU-shadow/SBU-Test/ShadowImages/e19.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/e19.png,10.67273585735282,4.839518174194336,17.01668163485594,0.2818375054826473,243,365,0.6657534246575343,middle
860902_600,data/SBU-shadow/SBU-Test/ShadowImages/860902_600.jpg,data/SBU-shadow/SBU-Test/ShadowMasks/860902_600.png,10.664198013800673,6.534516853599786,17.292542429846478,0.24360754598620468,230,294,0.782312925170068,middle
